"PERSON_ID","RACE","GENDER","start_year"
51925,"White","Female",2010
51927,"White","Female",2015
51928,"Black/African-American","Female",2011
51930,"Black/African-American","Female",2016
51932,"Black/African-American","Male",2013
51933,"Black/African-American","Male",2015
51934,"No Data","Male",2016
51935,"Black/African-American","Female",2014
51936,"Black/African-American","Female",2017
51938,"Biracial/Multiracial","Male",2017
51939,"White","Male",2017
51941,"Black/African-American","Female",2014
51942,"No Data","Female",2016
51943,"Black/African-American","Female",2015
51944,"Black/African-American","Male",2017
51946,"No Data","Female",2012
51950,"Black/African-American","Female",2010
51952,"White","Female",2014
51954,"Black/African-American","Male",2010
51955,"White","Male",2015
51958,"Black/African-American","Female",2010
51959,"Black/African-American","Female",2010
51960,"White","Male",2015
51963,"Black/African-American","Male",2012
51967,"White","Female",2016
51968,"Black/African-American","Female",2013
51973,"Black/African-American","Male",2016
51974,"Black/African-American","Female",2010
51976,"White","Female",2016
51977,"White","Male",2016
51980,"Black/African-American","Female",2014
51982,"White","Male",2010
51983,"Black/African-American","Female",2015
51984,"White","Female",2012
51985,"White","Female",2017
51988,"White","Female",2013
51989,"Black/African-American","Female",2017
51990,"Black/African-American","Male",2011
51998,"White","Male",2017
52002,"White","Male",2014
52003,"Black/African-American","Male",2010
52004,"Biracial/Multiracial","Female",2012
52007,"White","Male",2015
52009,"White","Male",2017
52010,"Black/African-American","Female",2015
52011,"White","Female",2011
52014,"Black/African-American","Female",2016
52015,"Black/African-American","Female",2010
52018,"White","Female",2016
52019,"White","Female",2011
52020,"White","Female",2016
52022,"White","Female",2017
52023,"White","Male",2012
52024,"Black/African-American","Female",2010
52025,"White","Female",2015
52026,"Black/African-American","Female",2015
52029,"No Data","Male",2017
52031,"Black/African-American","Male",2013
52032,"White","Male",2012
52034,"White","Male",2013
52035,"No Data","Male",2011
52037,"No Data","Female",2010
52039,"No Data","Female",2012
52040,"No Data","Male",2017
52041,"American Indian/Alaskan Native","Female",2012
52042,"Black/African-American","Female",2016
52043,"No Data","Male",2010
52044,"White","Female",2012
52046,"Black/African-American","Male",2015
52048,"White","Female",2015
52051,"Black/African-American","Female",2014
52052,"No Data","Male",2014
52055,"No Data","Female",2010
52056,"Black/African-American","Male",2012
52057,"No Data","Male",2017
52058,"White","Male",2011
52061,"White","Female",2015
52063,"White","Female",2016
52065,"Black/African-American","Female",2013
52067,"Black/African-American","Female",2014
52068,"Black/African-American","Female",2010
52069,"White","Female",2011
52070,"No Data","Male",2012
52071,"White","Female",2012
52072,"Black/African-American","Female",2013
52073,"White","Female",2015
52076,"White","Male",2014
52077,"White","Female",2010
52078,"White","Male",2010
52082,"White","Female",2016
52084,"Black/African-American","Female",2013
52085,"Black/African-American","Female",2016
52086,"White","Male",2016
52088,"White","Female",2011
52090,"White","Female",2012
52092,"White","Female",2010
52093,"Black/African-American","Female",2010
52094,"White","Female",2015
52095,"Black/African-American","Male",2016
52096,"White","Female",2010
52097,"White","Female",2010
52098,"White","Female",2016
52099,"White","Female",2015
52100,"White","Female",2011
52102,"No Data","Female",2012
52103,"Black/African-American","Female",2012
52104,"Black/African-American","Female",2010
52105,"Black/African-American","Male",2011
52106,"No Data","Female",2016
52107,"No Data","Female",2010
52108,"White","Male",2011
52109,"Black/African-American","Male",2010
52114,"White","Female",2010
52117,"Black/African-American","Male",2015
52118,"No Data","Female",2011
52120,"Biracial/Multiracial","Female",2013
52122,"Black/African-American","Male",2013
52125,"White","Male",2015
52126,"White","Male",2011
52129,"White","Male",2012
52130,"White","Male",2010
52131,"White","Male",2016
52132,"Black/African-American","Male",2015
52133,"White","Male",2016
52134,"White","Female",2015
52135,"White","Male",2010
52136,"No Data","Male",2016
52137,"White","Female",2010
52138,"Black/African-American","Male",2013
52139,"No Data","Male",2013
52140,"Black/African-American","Male",2011
52141,"No Data","Female",2011
52143,"White","Female",2010
52145,"White","Male",2017
52146,"Black/African-American","Female",2014
52148,"White","Male",2012
52150,"No Data","Female",2011
52151,"Black/African-American","Female",2010
52153,"No Data","Female",2017
52156,"Black/African-American","Female",2011
52157,"White","Female",2014
52160,"White","Male",2014
52161,"White","Female",2016
52163,"White","Female",2011
52164,"Black/African-American","Female",2012
52165,"Black/African-American","Male",2016
52166,"Black/African-American","Female",2012
52167,"White","Male",2013
52173,"White","Female",2015
52174,"White","Male",2011
52175,"White","Male",2015
52178,"White","Male",2017
52180,"Biracial/Multiracial","Male",2013
52181,"Black/African-American","Female",2015
52182,"White","Female",2010
52183,"White","Female",2012
52188,"White","Male",2015
52190,"White","Female",2016
52192,"White","Male",2016
52196,"White","Female",2011
52198,"Black/African-American","Male",2016
52199,"No Data","Female",2013
52200,"White","Male",2015
52206,"Black/African-American","Male",2013
52207,"White","Male",2010
52208,"White","Female",2010
52210,"White","Female",2011
52211,"White","Female",2013
52216,"Black/African-American","Female",2016
52218,"White","Female",2015
52219,"White","Male",2016
52220,"White","Female",2010
52221,"Black/African-American","Female",2010
52222,"No Data","Female",2011
52223,"Black/African-American","Male",2017
52224,"White","Female",2013
52225,"White","Female",2015
52226,"White","Female",2013
52227,"White","Male",2012
52228,"White","Female",2015
52229,"No Data","Male",2010
52230,"Black/African-American","Female",2016
52231,"White","Female",2014
52232,"No Data","Female",2016
52235,"Black/African-American","Female",2014
52236,"White","Male",2016
52239,"White","Male",2013
52241,"White","Male",2010
52244,"No Data","Female",2010
52245,"Black/African-American","Female",2010
52246,"White","Female",2016
52248,"White","Male",2014
52249,"Black/African-American","Female",2011
52250,"Black/African-American","Female",2012
52254,"White","Female",2010
52255,"No Data","Female",2012
52256,"Black/African-American","Female",2016
52257,"White","Female",2012
52258,"Black/African-American","Female",2013
52262,"Black/African-American","Male",2017
52263,"Black/African-American","Female",2011
52264,"No Data","Female",2010
52265,"Black/African-American","Female",2013
52266,"No Data","Female",2012
52267,"White","Male",2013
52269,"No Data","Male",2010
52270,"White","Female",2013
52271,"No Data","Female",2017
52272,"White","Female",2011
52277,"Black/African-American","Male",2010
52279,"Black/African-American","Female",2013
52280,"No Data","Male",2010
52281,"White","Male",2010
52283,"Black/African-American","Male",2016
52284,"White","Male",2010
52285,"White","Male",2012
52289,"White","Male",2017
52295,"Black/African-American","Female",2010
52297,"White","Female",2012
52299,"Black/African-American","Male",2010
52300,"White","Male",2016
52304,"Black/African-American","Female",2015
52305,"Black/African-American","Female",2011
52306,"White","Male",2014
52307,"Asian","Male",2014
52308,"White","Female",2010
52309,"White","Male",2012
52310,"Black/African-American","Female",2012
52315,"White","Male",2011
52318,"No Data","Male",2013
52321,"White","Female",2014
52322,"Black/African-American","Female",2010
52323,"Black/African-American","Female",2013
52325,"No Data","Male",2016
52326,"No Data","Male",2010
52327,"White","Male",2017
52328,"White","Male",2017
52329,"Black/African-American","Male",2014
52332,"White","Male",2014
52333,"No Data","Female",2011
52335,"White","Female",2016
52337,"White","Male",2011
52340,"White","Male",2016
52345,"Black/African-American","Female",2014
52346,"White","Male",2012
52348,"Black/African-American","Female",2012
52351,"White","Male",2017
52354,"White","Female",2015
52356,"White","Male",2010
52358,"White","Female",2011
52360,"Black/African-American","Male",2017
52361,"White","Female",2012
52362,"White","Male",2016
52363,"Black/African-American","Male",2014
52364,"Black/African-American","Male",2014
52366,"No Data","Male",2016
52368,"Black/African-American","Male",2012
52369,"Black/African-American","Female",2010
52370,"White","Female",2011
52373,"White","Female",2010
52374,"Black/African-American","Female",2013
52375,"White","Female",2012
52377,"White","Female",2012
52378,"No Data","Female",2012
52380,"White","Male",2015
52381,"Black/African-American","Female",2013
52382,"White","Female",2012
52383,"Black/African-American","Male",2012
52384,"Black/African-American","Female",2010
52386,"White","Female",2017
52387,"No Data","Female",2016
52389,"White","Male",2010
52390,"Biracial/Multiracial","Male",2015
52391,"White","Male",2010
52393,"Black/African-American","Female",2011
52394,"White","Male",2012
52395,"No Data","Female",2015
52396,"No Data","Female",2015
52398,"White","Male",2017
52399,"White","Female",2010
52400,"White","Male",2010
52402,"White","Female",2015
52403,"No Data","Male",2012
52404,"White","Female",2012
52405,"White","Male",2013
52406,"White","Male",2017
52407,"White","Female",2011
52409,"White","Female",2011
52410,"No Data","Female",2011
52411,"White","Female",2011
52413,"Black/African-American","Male",2015
52414,"White","Female",2010
52417,"Black/African-American","Female",2010
52418,"White","Female",2011
52421,"Black/African-American","Female",2015
52423,"No Data","Female",2014
52424,"Black/African-American","Female",2016
52425,"Black/African-American","Female",2015
52426,"Black/African-American","Male",2013
52429,"Black/African-American","Male",2015
52430,"White","Female",2016
52431,"White","Female",2015
52432,"No Data","Female",2012
52433,"White","Male",2017
52435,"White","Male",2016
52436,"Biracial/Multiracial","Female",2011
52438,"White","Female",2011
52439,"White","Female",2016
52440,"Black/African-American","Male",2010
52441,"White","Male",2010
52442,"No Data","Female",2010
52443,"White","Female",2013
52444,"White","Male",2016
52445,"White","Male",2015
52447,"White","Male",2011
52449,"Black/African-American","Female",2014
52450,"Black/African-American","Male",2010
52451,"White","Female",2017
52452,"Black/African-American","Female",2013
52453,"White","Male",2010
52454,"No Data","Male",2011
52455,"White","Male",2011
52456,"Black/African-American","Male",2017
52457,"Black/African-American","Female",2014
52458,"Black/African-American","Female",2011
52459,"White","Female",2014
52460,"White","Female",2010
52461,"White","Male",2016
52463,"Black/African-American","Female",2016
52465,"White","Female",2010
52466,"White","Male",2015
52467,"White","Male",2013
52468,"White","Male",2010
52469,"White","Male",2012
52470,"White","Female",2013
52471,"White","Female",2015
52472,"Black/African-American","Male",2011
52473,"No Data","Female",2010
52474,"Asian","Female",2012
52478,"White","Male",2013
52479,"White","Female",2011
52481,"No Data","Female",2014
52482,"White","Female",2010
52483,"White","Male",2017
52484,"No Data","Female",2014
52485,"Black/African-American","Female",2013
52487,"Asian","Female",2017
52489,"White","Male",2014
52491,"Black/African-American","Female",2010
52492,"Black/African-American","Female",2011
52494,"Black/African-American","Male",2014
52495,"Black/African-American","Female",2015
52497,"White","Male",2010
52498,"White","Female",2012
52501,"White","Male",2010
52503,"White","Female",2013
52504,"White","Female",2016
52507,"No Data","Female",2010
52510,"Black/African-American","Female",2017
52511,"No Data","Male",2016
52512,"Black/African-American","Male",2017
52513,"White","Female",2014
52514,"White","Female",2010
52516,"White","Female",2015
52517,"White","Female",2012
52518,"Black/African-American","Female",2016
52521,"Black/African-American","Male",2017
52524,"White","Male",2011
52525,"White","Male",2017
52527,"White","Female",2015
52529,"Black/African-American","Male",2015
52530,"Black/African-American","Male",2012
52531,"No Data","Female",2012
52533,"Black/African-American","Female",2014
52534,"Biracial/Multiracial","Female",2016
52536,"Black/African-American","Male",2013
52537,"White","Male",2010
52541,"Black/African-American","Female",2010
52543,"White","Male",2014
52544,"White","Male",2012
52545,"White","Female",2016
52546,"White","Female",2016
52547,"Black/African-American","Male",2011
52548,"White","Female",2016
52549,"White","Female",2010
52550,"Biracial/Multiracial","Female",2011
52551,"Black/African-American","Female",2010
52553,"White","Female",2010
52555,"White","Male",2016
52556,"Black/African-American","Female",2012
52557,"Black/African-American","Male",2016
52561,"White","Male",2012
52562,"White","Female",2014
52563,"White","Female",2013
52566,"No Data","Female",2013
52568,"White","Female",2010
52573,"White","Male",2011
52575,"White","Female",2011
52579,"White","Female",2015
52580,"White","Female",2013
52581,"No Data","Male",2012
52584,"White","Female",2012
52585,"Black/African-American","Female",2011
52591,"No Data","Male",2014
52596,"No Data","Female",2015
52598,"Black/African-American","Female",2015
52601,"Black/African-American","Male",2016
52604,"Black/African-American","Female",2017
52607,"Black/African-American","Male",2011
52610,"White","Female",2010
52611,"Black/African-American","Female",2013
52612,"White","Female",2010
52615,"White","Female",2012
52618,"White","Male",2016
52620,"No Data","Female",2015
52621,"White","Male",2015
52622,"Black/African-American","Female",2012
52623,"Black/African-American","Female",2010
52624,"No Data","Male",2016
52626,"White","Female",2016
52627,"No Data","Female",2016
52628,"No Data","Female",2010
52629,"Black/African-American","Female",2016
52631,"No Data","Male",2017
52632,"White","Female",2011
52633,"White","Male",2015
52634,"Black/African-American","Female",2010
52635,"White","Female",2013
52636,"White","Female",2014
52637,"Black/African-American","Female",2010
52638,"White","Male",2013
52639,"No Data","Female",2012
52640,"Black/African-American","Male",2010
52641,"Black/African-American","Male",2011
52643,"Black/African-American","Male",2016
52644,"Black/African-American","Female",2010
52648,"No Data","Male",2011
52649,"White","Female",2016
52652,"White","Male",2013
52654,"Black/African-American","Male",2016
52655,"White","Female",2013
52656,"White","Male",2017
52659,"White","Male",2014
52660,"Black/African-American","Female",2016
52661,"Black/African-American","Female",2010
52663,"Black/African-American","Male",2016
52665,"White","Male",2010
52666,"White","Male",2014
52667,"Black/African-American","Female",2012
52668,"White","Male",2016
52669,"White","Male",2010
52672,"White","Male",2010
52675,"Black/African-American","Male",2017
52676,"No Data","Female",2010
52678,"Black/African-American","Female",2010
52679,"White","Male",2011
52681,"White","Female",2015
52682,"White","Male",2015
52683,"White","Female",2012
52685,"White","Male",2010
52688,"No Data","Female",2012
52689,"White","Male",2012
52690,"White","Female",2010
52691,"Black/African-American","Male",2015
52694,"White","Male",2011
52698,"Biracial/Multiracial","Male",2010
52700,"No Data","Female",2016
52701,"No Data","No Data",2017
52702,"White","Female",2014
52704,"White","Female",2014
52709,"No Data","Male",2017
52711,"White","Female",2016
52716,"White","Female",2014
52717,"White","Female",2016
52718,"White","Female",2012
52719,"White","Female",2010
52721,"White","Female",2017
52722,"White","Female",2012
52723,"Black/African-American","Female",2010
52725,"White","Female",2011
52726,"White","Male",2016
52727,"Black/African-American","Male",2013
52728,"No Data","Female",2016
52729,"White","Female",2017
52730,"Black/African-American","Female",2016
52733,"Black/African-American","Female",2011
52734,"Black/African-American","Female",2010
52735,"White","Male",2013
52737,"White","Male",2010
52738,"Biracial/Multiracial","Male",2015
52739,"White","Male",2015
52740,"Black/African-American","Male",2013
52741,"No Data","Male",2011
52742,"Black/African-American","Female",2011
52746,"Black/African-American","Female",2015
52747,"No Data","Male",2016
52748,"No Data","Female",2015
52753,"Black/African-American","Female",2010
52754,"Black/African-American","Male",2011
52755,"Black/African-American","Male",2014
52758,"Black/African-American","Male",2015
52759,"Black/African-American","Female",2017
52760,"White","Male",2016
52761,"No Data","Female",2012
52763,"Black/African-American","Female",2012
52768,"White","Female",2016
52774,"Black/African-American","Female",2015
52777,"Black/African-American","Male",2012
52779,"Biracial/Multiracial","Male",2013
52780,"Black/African-American","Female",2012
52781,"White","Female",2011
52783,"White","Female",2014
52784,"White","Male",2012
52785,"Black/African-American","Male",2011
52786,"No Data","Female",2017
52787,"White","Female",2010
52788,"White","Male",2014
52791,"Asian","Female",2011
52793,"White","Female",2011
52795,"Black/African-American","Female",2010
52796,"White","Female",2010
52797,"White","Male",2011
52801,"White","Female",2015
52802,"No Data","Male",2017
52803,"White","Female",2010
52805,"No Data","Female",2017
52815,"Black/African-American","Female",2010
52817,"No Data","Female",2014
52820,"Black/African-American","Female",2010
52821,"Black/African-American","Female",2016
52822,"Black/African-American","Female",2016
52823,"White","Male",2010
52824,"White","Female",2015
52826,"White","Male",2015
52827,"Asian","Female",2017
52828,"White","Female",2010
52830,"Black/African-American","Female",2011
52831,"Black/African-American","Male",2010
52834,"White","Male",2010
52835,"White","Female",2010
52836,"White","Male",2011
52837,"No Data","Female",2012
52841,"White","Male",2013
52842,"White","Male",2015
52847,"Black/African-American","Female",2012
52848,"White","Female",2017
52849,"Biracial/Multiracial","Female",2015
52852,"Black/African-American","Male",2016
52854,"White","Female",2010
52857,"White","Female",2013
52859,"Black/African-American","Female",2010
52860,"Black/African-American","Male",2017
52861,"White","Male",2013
52862,"No Data","Male",2013
52863,"No Data","Male",2011
52864,"Black/African-American","Male",2013
52868,"Black/African-American","Female",2012
52869,"Black/African-American","Female",2015
52873,"No Data","Male",2017
52876,"Black/African-American","Male",2011
52878,"Black/African-American","Male",2010
52881,"White","Female",2015
52883,"Black/African-American","Male",2012
52895,"White","Male",2010
52896,"No Data","Male",2016
52897,"Black/African-American","Female",2011
52898,"Black/African-American","Female",2010
52901,"Black/African-American","Female",2016
52903,"Black/African-American","Female",2017
52904,"White","Male",2016
52905,"No Data","Male",2012
52907,"Black/African-American","Female",2014
52908,"White","Male",2016
52911,"No Data","Female",2011
52912,"Black/African-American","Female",2011
52913,"White","Female",2014
52914,"Black/African-American","Female",2012
52915,"Black/African-American","Female",2010
52916,"Black/African-American","Female",2010
52917,"Black/African-American","Female",2012
52919,"Black/African-American","Female",2017
52921,"White","Female",2015
52924,"White","Female",2015
52927,"Black/African-American","Female",2010
52931,"White","Male",2013
52932,"White","Female",2010
52933,"White","Male",2011
52935,"Black/African-American","Female",2012
52937,"White","Female",2010
52940,"White","Male",2010
52941,"White","Female",2012
52942,"Black/African-American","Female",2015
52943,"No Data","Female",2010
52944,"White","Male",2017
52945,"White","Female",2012
52950,"Black/African-American","Female",2015
52952,"Black/African-American","Female",2010
52953,"White","Female",2012
52954,"White","Female",2011
52955,"White","Male",2015
52956,"Biracial/Multiracial","Male",2010
52957,"White","Male",2012
52958,"Black/African-American","Female",2010
52959,"White","Female",2011
52960,"Black/African-American","Male",2011
52961,"White","Female",2017
52963,"White","Female",2017
52965,"Black/African-American","Female",2013
52967,"Black/African-American","Female",2010
52969,"White","Male",2011
52971,"Black/African-American","Male",2016
52973,"No Data","No Data",2012
52974,"White","Male",2016
52976,"Black/African-American","Female",2013
52977,"White","Female",2011
52978,"White","Female",2012
52979,"White","Male",2010
52980,"Black/African-American","Female",2015
52981,"Black/African-American","Female",2015
52982,"Black/African-American","Female",2012
52984,"Black/African-American","Female",2014
52985,"Black/African-American","Male",2015
52986,"No Data","Female",2016
52987,"No Data","Male",2015
52988,"Black/African-American","Male",2017
52989,"No Data","Female",2015
52990,"White","Male",2015
52991,"Black/African-American","Female",2011
52993,"Black/African-American","Male",2014
52995,"White","Female",2014
52996,"White","Male",2012
52998,"White","Male",2013
53000,"White","Male",2012
53002,"Black/African-American","Female",2013
53003,"Black/African-American","Female",2011
53005,"White","Female",2011
53007,"White","Male",2012
53010,"Black/African-American","Male",2010
53011,"Black/African-American","Female",2011
53012,"Black/African-American","Female",2013
53013,"Black/African-American","Female",2010
53014,"Black/African-American","Female",2010
53015,"No Data","Male",2015
53019,"Black/African-American","Female",2011
53021,"Biracial/Multiracial","Female",2013
53025,"White","Male",2013
53026,"No Data","Female",2011
53029,"Black/African-American","Male",2011
53031,"Black/African-American","Male",2016
53032,"No Data","Female",2012
53033,"White","Male",2015
53034,"White","Male",2011
53035,"Black/African-American","Male",2011
53036,"Black/African-American","Female",2016
53037,"White","Female",2011
53038,"White","Female",2015
53040,"Black/African-American","Female",2012
53041,"No Data","Female",2011
53043,"Asian","Male",2011
53044,"White","Male",2014
53045,"Black/African-American","Male",2015
53046,"Black/African-American","Male",2015
53047,"White","Female",2010
53048,"Black/African-American","Male",2014
53050,"No Data","Male",2012
53053,"White","Male",2013
53054,"Black/African-American","Male",2010
53055,"White","Female",2016
53056,"No Data","Female",2016
53057,"Black/African-American","Female",2016
53058,"White","Female",2015
53061,"White","Female",2011
53062,"Biracial/Multiracial","Female",2011
53063,"Black/African-American","Male",2010
53065,"No Data","Female",2010
53067,"White","Female",2015
53068,"White","Female",2015
53069,"White","Male",2011
53071,"White","Female",2012
53072,"White","Male",2012
53074,"White","Male",2014
53075,"Black/African-American","Female",2015
53076,"Black/African-American","Male",2017
53077,"Black/African-American","Female",2010
53078,"Black/African-American","Male",2016
53079,"White","Female",2011
53081,"White","Female",2011
53083,"White","Male",2017
53086,"Black/African-American","Male",2013
53087,"Black/African-American","Male",2010
53088,"White","Female",2014
53091,"No Data","Female",2012
53093,"White","Male",2015
53094,"White","Female",2017
53095,"No Data","Male",2017
53096,"White","Female",2015
53097,"No Data","Female",2013
53101,"White","Female",2017
53102,"White","Male",2012
53103,"No Data","Male",2012
53104,"White","Female",2017
53107,"No Data","Male",2015
53108,"No Data","Female",2014
53112,"Black/African-American","Male",2011
53115,"Asian","Female",2012
53116,"White","Female",2011
53117,"White","Female",2010
53121,"Black/African-American","Female",2012
53122,"No Data","No Data",2014
53125,"Black/African-American","Female",2015
53127,"No Data","Female",2017
53131,"White","Male",2011
53132,"White","Female",2010
53133,"Black/African-American","Female",2010
53134,"White","Male",2011
53136,"White","Male",2010
53137,"White","Male",2014
53143,"No Data","Female",2011
53144,"Biracial/Multiracial","Male",2017
53146,"No Data","Female",2017
53147,"White","Male",2012
53148,"White","Female",2014
53151,"Black/African-American","Female",2015
53153,"White","Female",2015
53155,"Black/African-American","Female",2012
53157,"No Data","Female",2015
53160,"White","Female",2010
53163,"White","Male",2016
53164,"White","Male",2010
53166,"White","Male",2010
53168,"White","Female",2012
53169,"White","Female",2013
53174,"White","Male",2016
53176,"No Data","Female",2016
53177,"Black/African-American","Female",2010
53178,"Black/African-American","Female",2011
53181,"No Data","Female",2014
53182,"White","Female",2017
53183,"Black/African-American","Male",2013
53185,"Black/African-American","Male",2012
53186,"Biracial/Multiracial","Female",2013
53188,"Black/African-American","Female",2014
53189,"Biracial/Multiracial","Male",2013
53190,"White","Female",2010
53193,"Black/African-American","Female",2012
53194,"Black/African-American","Female",2017
53195,"White","Female",2010
53197,"White","Female",2013
53198,"White","Female",2017
53199,"White","Male",2016
53200,"White","Female",2010
53201,"White","Female",2010
53202,"White","Male",2017
53203,"Black/African-American","Male",2015
53204,"Black/African-American","Female",2012
53205,"No Data","Male",2015
53207,"White","Female",2016
53208,"White","Female",2015
53210,"White","Female",2012
53213,"Black/African-American","Female",2014
53214,"White","Male",2011
53216,"Asian","Female",2013
53217,"White","Female",2010
53220,"Black/African-American","Female",2010
53221,"White","Female",2013
53222,"Black/African-American","Female",2014
53223,"White","Male",2015
53224,"White","Female",2015
53225,"No Data","Female",2015
53226,"Black/African-American","Female",2011
53228,"Black/African-American","Female",2011
53230,"White","Male",2013
53231,"White","Male",2016
53232,"No Data","Male",2016
53233,"Black/African-American","Male",2015
53235,"White","Female",2013
53236,"White","Female",2010
53240,"No Data","Female",2014
53241,"White","Female",2011
53244,"No Data","Male",2015
53245,"White","Male",2016
53246,"White","Male",2013
53247,"White","Male",2010
53248,"No Data","Female",2015
53249,"No Data","Male",2017
53250,"White","Female",2016
53251,"Black/African-American","Female",2016
53252,"White","Male",2011
53253,"Black/African-American","Male",2015
53254,"Black/African-American","Male",2012
53255,"White","Female",2016
53256,"No Data","Male",2013
53257,"Black/African-American","Male",2016
53258,"Black/African-American","Female",2015
53259,"White","Male",2013
53261,"White","Female",2016
53263,"No Data","Female",2015
53268,"Black/African-American","Female",2011
53269,"No Data","Female",2016
53270,"No Data","Female",2013
53272,"Black/African-American","Female",2010
53274,"White","Male",2013
53276,"White","Female",2012
53277,"No Data","Male",2010
53278,"Black/African-American","Female",2013
53279,"No Data","Male",2016
53280,"White","Female",2013
53282,"White","Female",2010
53284,"White","Male",2014
53287,"Black/African-American","Female",2012
53288,"Black/African-American","Female",2010
53289,"White","Male",2015
53290,"Black/African-American","Male",2015
53294,"White","Female",2011
53295,"Black/African-American","Male",2010
53296,"White","Female",2013
53297,"White","Male",2011
53299,"Black/African-American","Male",2016
53300,"Black/African-American","Male",2013
53301,"No Data","Female",2012
53304,"White","Female",2017
53305,"White","Female",2013
53306,"Black/African-American","Male",2014
53307,"No Data","Male",2016
53308,"Black/African-American","Male",2013
53309,"Black/African-American","Female",2016
53311,"White","Male",2012
53312,"Black/African-American","Male",2012
53313,"White","Male",2016
53315,"Black/African-American","Male",2014
53317,"White","Male",2011
53323,"White","Male",2010
53324,"Asian","Female",2017
53325,"White","Male",2012
53326,"White","Female",2016
53327,"White","Male",2013
53328,"Black/African-American","Female",2010
53329,"Black/African-American","Female",2010
53330,"White","Male",2017
53331,"White","Female",2013
53332,"White","Female",2010
53333,"White","Male",2015
53334,"Black/African-American","Female",2014
53335,"Black/African-American","Female",2016
53337,"Black/African-American","Male",2011
53338,"Black/African-American","Female",2012
53341,"Black/African-American","Female",2015
53344,"White","Female",2015
53347,"White","Male",2011
53348,"White","Male",2011
53349,"No Data","Female",2010
53350,"No Data","Female",2013
53353,"White","Female",2010
53354,"Black/African-American","Male",2015
53355,"Black/African-American","Male",2010
53356,"Black/African-American","Male",2010
53357,"No Data","Male",2015
53359,"Black/African-American","Female",2010
53361,"White","Female",2012
53363,"White","Male",2010
53364,"Black/African-American","Male",2016
53368,"Black/African-American","Male",2011
53371,"Black/African-American","Female",2015
53372,"White","Male",2013
53373,"White","Male",2015
53374,"Black/African-American","Male",2010
53375,"Black/African-American","Male",2015
53376,"No Data","Female",2011
53379,"White","Female",2016
53381,"White","Female",2017
53382,"White","Female",2011
53383,"White","Male",2016
53384,"White","Female",2017
53385,"No Data","Male",2017
53386,"No Data","Male",2012
53387,"White","Male",2013
53388,"White","Female",2011
53390,"White","Female",2017
53391,"White","Female",2016
53392,"White","Male",2015
53395,"White","Female",2015
53396,"White","Male",2012
53397,"Black/African-American","Female",2010
53398,"Black/African-American","Female",2016
53400,"Black/African-American","Female",2010
53402,"No Data","Male",2012
53404,"No Data","Female",2012
53405,"White","Female",2016
53407,"Black/African-American","Female",2012
53408,"White","Female",2014
53410,"Biracial/Multiracial","Female",2012
53411,"White","Male",2014
53412,"Black/African-American","Male",2012
53413,"Black/African-American","Female",2011
53415,"No Data","Female",2015
53416,"White","Male",2013
53417,"Asian","Female",2011
53418,"No Data","Female",2011
53419,"No Data","Male",2011
53420,"White","Female",2011
53421,"White","Female",2016
53422,"Biracial/Multiracial","Male",2011
53423,"White","Female",2016
53424,"No Data","Female",2013
53425,"Black/African-American","Female",2015
53427,"No Data","Female",2014
53429,"Black/African-American","Female",2017
53431,"White","Female",2017
53434,"White","Female",2011
53436,"White","Female",2016
53438,"Black/African-American","Male",2016
53441,"No Data","Male",2017
53446,"White","Female",2015
53447,"Black/African-American","Male",2017
53450,"Black/African-American","Male",2013
53451,"White","Female",2011
53453,"Black/African-American","Female",2013
53454,"Black/African-American","Male",2012
53459,"White","Male",2012
53461,"White","Male",2011
53466,"White","Male",2014
53467,"Black/African-American","Male",2014
53468,"No Data","Female",2016
53470,"Black/African-American","Female",2012
53471,"No Data","Female",2016
53474,"White","Female",2010
53476,"No Data","Male",2012
53477,"Black/African-American","Female",2016
53478,"No Data","Female",2015
53482,"Black/African-American","Female",2015
53483,"No Data","Female",2015
53487,"White","Female",2016
53488,"White","Female",2010
53490,"Black/African-American","Female",2014
53491,"Biracial/Multiracial","Male",2012
53496,"No Data","Female",2015
53498,"No Data","Female",2015
53499,"White","Female",2014
53500,"White","Female",2010
53501,"No Data","Female",2017
53502,"American Indian/Alaskan Native","Male",2016
53503,"White","Male",2012
53504,"Asian","Female",2016
53507,"White","Female",2010
53511,"White","Male",2011
53513,"No Data","Female",2014
53514,"White","Male",2011
53515,"No Data","Female",2014
53517,"White","Female",2014
53518,"Black/African-American","Female",2016
53526,"Black/African-American","Female",2015
53527,"White","Female",2013
53528,"White","Female",2013
53529,"White","Male",2014
53530,"White","Male",2015
53532,"White","Female",2011
53533,"White","Female",2011
53534,"Black/African-American","Female",2016
53535,"White","Female",2012
53538,"White","Female",2017
53540,"Black/African-American","Male",2014
53541,"No Data","Female",2015
53542,"White","Female",2010
53544,"White","Female",2017
53545,"White","Male",2013
53546,"Black/African-American","Female",2016
53547,"White","Female",2017
53550,"Black/African-American","Male",2011
53553,"White","Male",2015
53556,"Black/African-American","Female",2013
53557,"No Data","Female",2010
53558,"No Data","Male",2010
53559,"Black/African-American","Female",2012
53562,"Black/African-American","Female",2010
53563,"White","Male",2014
53564,"Black/African-American","Female",2014
53565,"No Data","Female",2012
53566,"Black/African-American","Male",2016
53567,"No Data","Male",2013
53568,"Asian","Male",2012
53569,"White","Female",2010
53570,"Black/African-American","Female",2012
